"gene_symbol","logFC","logCPM","F","PValue","BH_FDR_full_transcriptome_within_cell_type_supplementary","predicted_for_any_chemical_form","predicted_for_all_chemical_forms","predicted_for_any_sulfate_or_glucuronide","predicted_for_all_sulfate_and_glucuronide_forms","cell_type","minimum_nuclei","n_donors","n_et_donors","n_control_donors","nominal_p_lt_0_05","BH_FDR_all_target_gene_cell_type_tests_within_threshold_supplementary"
"HSP90AB1",-0.1368052767706,7.36806921703967,0.589517818776683,0.444360207432357,0.887599883567263,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.840941480806552
"LYPLA1",-0.0697764787371745,5.17259727205751,0.586919585730943,0.445164810724866,0.887639830894627,TRUE,FALSE,FALSE,FALSE,"MLI_1",30,108,16,92,FALSE,0.840941480806552
"ESR2",-0.103525718369838,5.19557355081864,0.585844288820535,0.445391372299268,0.888312517138834,TRUE,TRUE,TRUE,TRUE,"PLI",30,98,16,82,FALSE,0.840941480806552
"CA1",-0.184074440522603,1.01236327846714,0.585053437151895,0.445584180529751,0.697768532492019,TRUE,TRUE,TRUE,TRUE,"Bergmann",30,108,16,92,FALSE,0.840941480806552
"EIF4A1",0.121275444393018,4.33034882686622,0.582489915821439,0.446797893455333,0.869998935789277,TRUE,FALSE,TRUE,FALSE,"Microglia",30,105,16,89,FALSE,0.841876416607155
"KDM6B",0.171648613537604,5.48943173553226,0.578926109508302,0.448207498346161,0.859666924374991,TRUE,FALSE,TRUE,FALSE,"UBC",30,101,15,86,FALSE,0.842568178267373
"OPRM1",0.116571705129603,7.22356486583123,0.577806801831287,0.448930834050862,0.868037125276576,TRUE,FALSE,TRUE,TRUE,"Golgi",30,105,16,89,FALSE,0.842568178267373
"MAPK10",0.0752916951931332,9.24046741080884,0.575544703158922,0.449321767420741,0.82977276741279,TRUE,FALSE,TRUE,FALSE,"Pericytes",30,91,16,75,FALSE,0.842568178267373
"JUN",0.216207732084302,4.71956888412548,0.571663287842122,0.451303048622463,0.873494766608102,TRUE,FALSE,TRUE,TRUE,"Microglia",30,105,16,89,FALSE,0.84493158623886
"SNCA",0.0767489041547313,7.92740649760241,0.564574509697807,0.453971534898387,0.875206229788723,TRUE,TRUE,TRUE,TRUE,"Microglia",30,105,16,89,FALSE,0.84857199186748
"FDFT1",0.103112765636629,5.06404713726877,0.561642740022949,0.455092755470676,0.875871113480069,TRUE,FALSE,TRUE,FALSE,"Microglia",30,105,16,89,FALSE,0.849313231547185
"ENPP1",0.127423978399082,3.57243784026121,0.556263385757008,0.457146308966298,0.894470069348429,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.851001665574951
"CTNNB1",0.0580568778100816,7.49960227700968,0.555839350858696,0.457449700778344,0.894487148413512,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.851001665574951
"FDFT1",0.119338817343792,5.13152073023814,0.551805671891632,0.458970781841103,0.871869387925002,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.851814083979415
"ESRRA",-0.121698523346244,3.13375944553089,0.550753528004809,0.459340017982074,0.796128690378798,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.851814083979415
"SLC16A1",0.116399642060281,3.83600578413941,0.542107857756509,0.462937759332547,0.819865142494904,TRUE,FALSE,FALSE,FALSE,"OPC",30,106,16,90,FALSE,0.856109285562971
"MCL1",-0.094064735842153,4.43034332306352,0.540489292853025,0.463687208852524,0.895598885822594,TRUE,TRUE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.856109285562971
"NR3C1",0.0508627772018302,8.32492109503611,0.537816766328518,0.464813393368887,0.88018278476642,TRUE,FALSE,FALSE,FALSE,"Microglia",30,105,16,89,FALSE,0.856109285562971
"PTPN11",-0.0653850416326436,6.24518338314186,0.53728480961242,0.465036772359189,0.88018278476642,TRUE,FALSE,TRUE,TRUE,"Microglia",30,105,16,89,FALSE,0.856109285562971
"HSP90AB1",-0.135149112631025,7.13616603462433,0.534918370551534,0.466243003702127,0.82071886810076,TRUE,FALSE,TRUE,FALSE,"OPC",30,106,16,90,FALSE,0.856109285562971
"POLA1",-0.0578639665752534,6.94318368605037,0.533060710125068,0.466823319122642,0.800596476960012,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.856109285562971
"FDPS",0.120966861148999,4.3796689488504,0.526944476808257,0.469283396440166,0.881121712560341,TRUE,FALSE,TRUE,FALSE,"Microglia",30,105,16,89,FALSE,0.856109285562971
"IGF1R",-0.0595833620432511,8.70681843011689,0.527090223997346,0.469291879972701,0.916428541753286,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.856109285562971
"ENPP1",0.19876093285792,3.76573682243935,0.525840614704651,0.46960161987942,0.916428541753286,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.856109285562971
"ADORA1",0.112519073891695,5.4165745781363,0.52559740862151,0.469792521205101,0.899649596963602,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.856109285562971
"SOAT1",-0.101480886557892,3.83463595692179,0.524196818303836,0.470407486702613,0.823743138334309,TRUE,FALSE,TRUE,FALSE,"OPC",30,106,16,90,FALSE,0.856109285562971
"PDE4B",-0.0941810521121606,8.40371320370938,0.522855882410646,0.471298784700041,0.876909753706215,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.856109285562971
"PRKCQ",0.129552322824302,0.877911514518906,0.520723736944096,0.47192136067509,0.79083938971466,TRUE,FALSE,TRUE,FALSE,"Granule",30,109,16,93,FALSE,0.856109285562971
"BACE1",0.0954600763472925,5.54195650272237,0.519335608048242,0.472552625454945,0.87930023839515,TRUE,FALSE,TRUE,FALSE,"Purkinje",30,105,16,89,FALSE,0.856109285562971
"MAOB",0.146908381776346,4.26404978509732,0.519051235160296,0.472613231876487,0.88157345271987,TRUE,TRUE,TRUE,TRUE,"Microglia",30,105,16,89,FALSE,0.856109285562971
"JUN",-0.193016532624604,4.67998681382614,0.516626105783002,0.473903359146051,0.804181913940919,TRUE,FALSE,TRUE,TRUE,"Oligodendrocytes",30,106,16,90,FALSE,0.856587323589096
"KDM6B",-0.106691876339098,5.55714765028637,0.514005062836551,0.474743743682949,0.90122406522417,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.856587323589096
"KDM6B",0.16975054596209,5.41051490591932,0.51381295764214,0.475069761376205,0.916797146839539,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.856587323589096
"EIF4A1",0.109526193033575,4.0505398554504,0.50532692493598,0.478649514718854,0.721668940127715,TRUE,FALSE,TRUE,FALSE,"Bergmann",30,108,16,92,FALSE,0.861716177036093
"SLC16A1",0.30492590663422,5.88401232447463,0.502787670619796,0.480052572381702,0.897328351395127,TRUE,FALSE,FALSE,FALSE,"Endocytes",30,99,16,83,FALSE,0.862556258625344
"NR1H2",0.181906177208878,4.47175193130254,0.499905627593371,0.480883689077488,0.918742060798067,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.862556258625344
"TDP1",-0.0972991653934096,5.34573995723893,0.498728349188371,0.481324055581037,0.90173147104518,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.862556258625344
"MAP2K1",0.0690686329627705,5.63791866438984,0.494021471858457,0.483542405171019,0.830769941352536,TRUE,TRUE,TRUE,TRUE,"OPC",30,106,16,90,FALSE,0.863223864230203
"SOAT1",0.144532940571091,4.17722486789551,0.493212952220105,0.483801684252925,0.88303453430139,TRUE,FALSE,TRUE,FALSE,"Purkinje",30,105,16,89,FALSE,0.863223864230203
"GSK3B",-0.0470943032146844,8.20894676777492,0.492399819342084,0.48419251850171,0.880899973504615,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.863223864230203
"SIRT1",-0.0965178874259956,5.5629684182496,0.491803360444322,0.484642749712861,0.898253944785363,TRUE,FALSE,FALSE,FALSE,"Endocytes",30,99,16,83,FALSE,0.863223864230203
"TRPV1",0.135038606912271,5.25265068468209,0.488971987981955,0.485887845125741,0.898621737321899,TRUE,FALSE,TRUE,FALSE,"Endocytes",30,99,16,83,FALSE,0.864128307264596
"PPARG",0.110921267053277,5.13408532131335,0.485661049001659,0.487315064215874,0.90259589821614,TRUE,TRUE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.865353417062127
"SGMS2",-0.0992234229003941,3.89423948035856,0.481316390081974,0.489157115493137,0.826668133943603,TRUE,FALSE,FALSE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.866647926900206
"ACLY",0.125163766119679,4.79883803583508,0.479587799650223,0.489870575089525,0.88388152295029,TRUE,FALSE,FALSE,FALSE,"Golgi",30,105,16,89,FALSE,0.866647926900206
"MAOB",0.0977204006416642,4.34340877425152,0.479116190097554,0.490262436463171,0.729490421957708,TRUE,TRUE,TRUE,TRUE,"Bergmann",30,108,16,92,FALSE,0.866647926900206
"ALK",-0.109399407111735,3.583690282377,0.475032405169906,0.491965253412743,0.903332242007942,TRUE,FALSE,FALSE,FALSE,"MLI_1",30,108,16,92,FALSE,0.868348308734541
"HSP90AB1",0.123252198617872,7.34343400970029,0.465179536599266,0.496796064864268,0.88475850519533,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.875166752513175
"CDC25A",0.114527167666557,-0.384359587996725,0.461629974719723,0.497958592641128,0.805098936626642,TRUE,FALSE,FALSE,FALSE,"Granule",30,109,16,93,FALSE,0.875166752513175
"CA13",-0.135345047966406,4.33471652806494,0.46095950448013,0.498357262197711,0.885258488749838,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.875166752513175
"TOP2B",-0.0783832694715869,7.38172701437607,0.460477435386301,0.498861182993404,0.90177198986826,TRUE,FALSE,TRUE,FALSE,"Endocytes",30,99,16,83,FALSE,0.875166752513175
"PTK2",-0.0323117140233726,8.71521444361744,0.458856943209109,0.499561909071087,0.80595244601104,TRUE,FALSE,FALSE,FALSE,"Granule",30,109,16,93,FALSE,0.875166752513175
"ENPP1",-0.149892371948892,2.76715873264552,0.450526178324404,0.503114038578104,0.833235900783916,TRUE,FALSE,TRUE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.879289365203121
"FABP7",-0.0709699098395403,3.33742439921161,0.450589383729489,0.503415668985746,0.807722506335499,TRUE,FALSE,TRUE,TRUE,"Granule",30,109,16,93,FALSE,0.879289365203121
"ESR1",0.123168948366623,3.07617825868186,0.447061484509064,0.504908773474869,0.821980172619585,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",30,106,16,90,FALSE,0.880249643059857
"POLA1",-0.0568762437585019,6.90642928939032,0.44600047775054,0.505564250573771,0.889576310518964,TRUE,FALSE,TRUE,FALSE,"Microglia",30,105,16,89,FALSE,0.880249643059857
"MAOB",0.120695465018763,3.97885478745713,0.444527917677761,0.506218651384252,0.910205085583428,TRUE,TRUE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.880249643059857
"LYPLA1",-0.0401815254447124,5.09362401035933,0.441651179979595,0.50769006047215,0.809548726372821,TRUE,FALSE,FALSE,FALSE,"Granule",30,109,16,93,FALSE,0.880510946302722
"EDNRA",-0.204874474299107,3.82075984325623,0.440669748752373,0.507871501451058,0.904449300861301,TRUE,FALSE,TRUE,FALSE,"Endocytes",30,99,16,83,FALSE,0.880510946302722
"GSK3B",-0.0451582744080126,8.32425980828046,0.437397426136638,0.509658634426844,0.911675997156482,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.882304164768481
"CA9",-0.0970641388325961,3.13911762755997,0.435053876134165,0.510851748077456,0.811605982822647,TRUE,TRUE,TRUE,TRUE,"Granule",30,109,16,93,FALSE,0.8824999072702
"JUN",-0.171157687091138,4.83030298061273,0.434435564596549,0.511277676652275,0.837259767630705,TRUE,FALSE,TRUE,TRUE,"Astrocytes",30,107,16,91,FALSE,0.8824999072702
"AKR1B1",-0.109354900603432,3.61439134520476,0.431351044950168,0.512513454653267,0.847644705740487,TRUE,FALSE,TRUE,TRUE,"OPC",30,106,16,90,FALSE,0.882577269306044
"PRKCE",-0.0439079243979509,9.35540694682033,0.428981075943725,0.513750839245513,0.911752760654504,TRUE,FALSE,TRUE,TRUE,"PLI",30,98,16,82,FALSE,0.882577269306044
"PTPN11",-0.120220562389839,6.76622638509133,0.425654872340597,0.515170113606789,0.860458763261985,TRUE,FALSE,TRUE,TRUE,"Pericytes",30,91,16,75,FALSE,0.882577269306044
"TACR2",0.0827088951221707,0.278015040890252,0.425170159477849,0.515504029874194,0.81419923166281,TRUE,FALSE,FALSE,FALSE,"Granule",30,109,16,93,FALSE,0.882577269306044
"FABP7",-0.123675940982369,3.32255657698385,0.424969497679056,0.515609968430096,0.838872551376363,TRUE,FALSE,TRUE,TRUE,"Astrocytes",30,107,16,91,FALSE,0.882577269306044
"SOAT1",-0.0710434488840197,3.69461971935391,0.424183694675965,0.516186418429076,0.747840282437547,TRUE,FALSE,TRUE,FALSE,"Bergmann",30,108,16,92,FALSE,0.882577269306044
"KDM1A",0.087205405771124,6.37419628948046,0.42310778526398,0.516593862409511,0.887447595869846,TRUE,FALSE,TRUE,FALSE,"UBC",30,101,15,86,FALSE,0.882577269306044
"CA13",-0.161208659773933,4.17396030008545,0.420428098646397,0.517901672518838,0.925726949186859,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.88352366840186
"SNCA",0.0596799054573434,7.89455584269059,0.416473503939384,0.520032747884065,0.815646618434684,TRUE,TRUE,TRUE,TRUE,"Granule",30,109,16,93,FALSE,0.88388024673196
"ALOX5",0.0954912643053152,5.95373462596142,0.416422825925453,0.520108701466911,0.828807202782935,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",30,106,16,90,FALSE,0.88388024673196
"IGF1R",-0.0607490512517804,9.03243180012722,0.415881733250555,0.520373182802945,0.908056406867144,TRUE,FALSE,TRUE,FALSE,"Endocytes",30,99,16,83,FALSE,0.88388024673196
"KIF11",0.137712829071639,2.40945896722817,0.411356816504467,0.522301324914985,0.915775609695818,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.885055789271347
"IGF1R",0.0479944156633596,8.7045522527312,0.411261613544049,0.522575602539054,0.894765559458537,TRUE,FALSE,TRUE,FALSE,"Purkinje",30,105,16,89,FALSE,0.885055789271347
"MCL1",0.100591464962372,4.79868146899556,0.409430216387383,0.523541479868902,0.84208880369083,TRUE,TRUE,TRUE,TRUE,"Astrocytes",30,107,16,91,FALSE,0.885157667332544
"CA9",-0.122512266438684,3.27600469688494,0.407462041126566,0.524373555560205,0.84208880369083,TRUE,TRUE,TRUE,TRUE,"Astrocytes",30,107,16,91,FALSE,0.885157667332544
"ERCC5",0.0928048838890418,6.29443412163923,0.406548657978555,0.524901517744128,0.891337231917836,TRUE,FALSE,FALSE,FALSE,"UBC",30,101,15,86,FALSE,0.885157667332544
"ESRRA",-0.11018210122856,3.28511326381182,0.404326304346969,0.525992132983267,0.91665668592256,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.885722384851133
"MAP2K1",-0.0663276416451966,5.69526491942592,0.401033272340363,0.527736083100593,0.897242627543311,TRUE,TRUE,TRUE,TRUE,"Golgi",30,105,16,89,FALSE,0.886528441673188
"PTPN2",0.0395403471469685,6.52316829816897,0.392854056680692,0.532084644212526,0.822046078962336,TRUE,FALSE,TRUE,FALSE,"Granule",30,109,16,93,FALSE,0.886528441673188
"CTNNB1",0.0597950623154201,7.66030573195404,0.392011125224576,0.532393543093789,0.894510244867058,TRUE,FALSE,TRUE,FALSE,"UBC",30,101,15,86,FALSE,0.886528441673188
"BCHE",0.133881205745299,1.97330335665589,0.389267996372906,0.533793184155814,0.75981249199576,TRUE,FALSE,FALSE,FALSE,"Bergmann",30,108,16,92,FALSE,0.886528441673188
"FDPS",0.082857439416696,4.23778438866898,0.389200043594794,0.533913905734523,0.919674562419076,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.886528441673188
"FYN",-0.0500816711671346,8.11999930978743,0.38909052887799,0.533971200495947,0.91657196987533,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.886528441673188
"ADORA1",0.0790144808629606,5.48167609101856,0.388310673254498,0.534442410986322,0.847211892957435,TRUE,FALSE,TRUE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.886528441673188
"FABP7",-0.104475097870871,3.28921539024521,0.387844658529582,0.534546392177788,0.836599107988909,TRUE,FALSE,TRUE,TRUE,"Oligodendrocytes",30,106,16,90,FALSE,0.886528441673188
"ESR2",0.0709683459471161,4.80124163498485,0.386970486949744,0.535122370195924,0.836911553792814,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",30,106,16,90,FALSE,0.886528441673188
"TET1",0.0485073371791241,5.95838335584991,0.384911806669216,0.53625473478963,0.761832373854344,TRUE,FALSE,TRUE,TRUE,"Bergmann",30,108,16,92,FALSE,0.886528441673188
"ENPP1",0.123497165871909,2.65382911659721,0.382095474668037,0.537473706369661,0.838466397071732,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.886528441673188
"ACHE",-0.124929641043161,3.64203069126686,0.381953947349747,0.53768257936266,0.848913636934729,TRUE,TRUE,TRUE,TRUE,"Astrocytes",30,107,16,91,FALSE,0.886528441673188
"LYPLA2",-0.0843027088877809,1.18740746654311,0.380617162486316,0.538460783859056,0.824537088729937,TRUE,FALSE,FALSE,FALSE,"Granule",30,109,16,93,FALSE,0.886528441673188
"TET2",0.0709379968106235,5.69937076939024,0.378575221112308,0.539567077108476,0.90338037430632,TRUE,FALSE,TRUE,TRUE,"Microglia",30,105,16,89,FALSE,0.886528441673188
"PTPN11",-0.0669821351357136,6.36137180579962,0.378472085068234,0.53956827103151,0.902349292855685,TRUE,FALSE,TRUE,TRUE,"Golgi",30,105,16,89,FALSE,0.886528441673188
"FDFT1",-0.0906019562444021,5.22664222139222,0.378283614562502,0.539760973859832,0.860973572170123,TRUE,FALSE,TRUE,FALSE,"OPC",30,106,16,90,FALSE,0.886528441673188
"POLA1",-0.0640529042450787,7.00582485725988,0.377290771272456,0.54025864949016,0.93173522596304,TRUE,FALSE,TRUE,FALSE,"MLI_2",30,98,15,83,FALSE,0.886528441673188
"KIF11",0.0696687482082962,1.8078709041612,0.376589335589296,0.54064953410147,0.826000880451469,TRUE,FALSE,TRUE,FALSE,"Granule",30,109,16,93,FALSE,0.886528441673188
"LYPLA1",-0.0893241743559131,5.35651189900107,0.376376683563013,0.540842863307449,0.916486000537562,TRUE,FALSE,FALSE,FALSE,"Endocytes",30,99,16,83,FALSE,0.886528441673188
"ALOX12",0.0973004336708794,0.222036808760546,0.374554296244635,0.54161309242032,0.826620446466517,TRUE,FALSE,TRUE,FALSE,"Granule",30,109,16,93,FALSE,0.886551039548346
"DYRK1A",-0.0489691055438267,8.14173553204883,0.369525370381269,0.544420979246446,0.920176739109711,TRUE,FALSE,TRUE,TRUE,"PLI",30,98,16,82,FALSE,0.889904306383313
"NR3C1",0.0458613730121475,8.42357124583961,0.365793132597439,0.546427224566663,0.903413835909663,TRUE,FALSE,FALSE,FALSE,"Golgi",30,105,16,89,FALSE,0.891841614166979
"PDE4B",-0.094876974804489,8.64105892042312,0.363974585189867,0.547661054189933,0.864527602762524,TRUE,FALSE,TRUE,FALSE,"OPC",30,106,16,90,FALSE,0.891841614166979
"ERCC5",0.128693427368245,6.76460501002421,0.362128122425578,0.548278376033802,0.868335906890076,TRUE,FALSE,FALSE,FALSE,"Pericytes",30,91,16,75,FALSE,0.891841614166979
"MAOA",0.170225037050364,4.62521379265753,0.360786956193209,0.54927116764311,0.918347781457119,TRUE,FALSE,TRUE,FALSE,"Endocytes",30,99,16,83,FALSE,0.891841614166979
"BACE1",-0.0552877436878152,5.45369956149356,0.36047048591462,0.549410960263276,0.864990055584818,TRUE,FALSE,TRUE,FALSE,"OPC",30,106,16,90,FALSE,0.891841614166979
"ACLY",0.115713911835057,4.75870557903991,0.358518644898786,0.550459028222618,0.907332953488363,TRUE,FALSE,FALSE,FALSE,"Purkinje",30,105,16,89,FALSE,0.89230702776889
"SLC16A1",0.10783936123669,3.80023342362294,0.355989024856875,0.551850261187233,0.854182907146698,TRUE,FALSE,FALSE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.893171538821949
"ERCC5",0.0598343910930648,6.09361236426596,0.354944607686446,0.552516523588663,0.854762599687374,TRUE,FALSE,FALSE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.893171538821949
"PPARG",-0.0937124523745909,4.93319481219046,0.351111439969017,0.554708878729362,0.774533315246139,TRUE,TRUE,TRUE,TRUE,"Bergmann",30,108,16,92,FALSE,0.895480448857868
"SRD5A1",-0.0605368508828016,5.1118309367561,0.339340760163905,0.561366568683345,0.857250206607071,TRUE,FALSE,TRUE,FALSE,"Astrocytes",30,107,16,91,FALSE,0.903235879969288
"PTPN11",-0.0636986189844077,6.4845369711278,0.338332924028304,0.562016232472057,0.922696725822598,TRUE,FALSE,TRUE,TRUE,"Endocytes",30,99,16,83,FALSE,0.903235879969288
"SNCA",0.0625299888249795,7.72995406388847,0.337898930740532,0.562211987208856,0.926964544672798,TRUE,TRUE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.903235879969288
"PDE4D",-0.0635650098466679,7.94950981503761,0.337008898091529,0.56276716619901,0.850438913687613,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.903235879969288
"STS",-0.0585109829782588,4.73306598732275,0.33591961224673,0.563366406363097,0.78021244259789,TRUE,FALSE,TRUE,FALSE,"Bergmann",30,108,16,92,FALSE,0.903235879969288
"PRKCH",0.123610304401254,2.58685317775628,0.33388735959343,0.564304009115489,0.927285268490089,TRUE,FALSE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.903503140277805
"PKM",-0.0724577263521307,6.13526198960457,0.330850353316984,0.566331867126069,0.850884203098849,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.90517499299368
"FYN",0.0433159981800158,8.10267627962404,0.329175092865116,0.567199367258923,0.909286988541579,TRUE,FALSE,TRUE,FALSE,"Golgi",30,105,16,89,FALSE,0.90517499299368
"MAP2K1",0.0537234977743773,5.59543915758798,0.32848100134766,0.567665204650473,0.928752216849329,TRUE,TRUE,TRUE,TRUE,"MLI_1",30,108,16,92,FALSE,0.90517499299368
"SRD5A1",0.0569098595349562,5.31902966690124,0.326054921788033,0.569095184349899,0.928752216849329,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.905947896340104
"ALOX5",0.119818376970446,5.98970138596846,0.323115971073397,0.570988083781268,0.926678913647406,TRUE,TRUE,TRUE,TRUE,"Endocytes",30,99,16,83,FALSE,0.905947896340104
"ALOX5",-0.111258589076523,5.97661450562372,0.322057421369747,0.571566743549829,0.93586176848102,TRUE,TRUE,TRUE,TRUE,"MLI_2",30,98,15,83,FALSE,0.905947896340104
"EGFR",0.14119832087737,6.13749314770438,0.319565483508362,0.573203855387943,0.926678913647406,TRUE,FALSE,FALSE,FALSE,"Endocytes",30,99,16,83,FALSE,0.905947896340104
"DYRK1A",-0.0464596025114898,8.12677551784722,0.317501070758347,0.574198702929728,0.936178348491984,TRUE,FALSE,TRUE,TRUE,"MLI_2",30,98,15,83,FALSE,0.905947896340104
"SIGMAR1",0.125412456902711,2.55428840126604,0.314565285777448,0.575794372891346,0.854199436955432,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",30,106,16,90,FALSE,0.905947896340104
"PPARG",0.0886708531591905,5.03560959848273,0.314586246455851,0.576034747013323,0.843988092361106,TRUE,TRUE,TRUE,TRUE,"Granule",30,109,16,93,FALSE,0.905947896340104
"CA3",-0.0739565196814444,4.53063455802979,0.313899006887345,0.576360284035321,0.929627572255202,TRUE,FALSE,TRUE,FALSE,"MLI_1",30,108,16,92,FALSE,0.905947896340104
"STS",-0.075649852374208,5.69095378415505,0.313441925033994,0.576512003824966,0.926777587998798,TRUE,FALSE,TRUE,FALSE,"PLI",30,98,16,82,FALSE,0.905947896340104
